# timestamp x y z qx qy qz qw
1780120814.984342575 5.443055012 5.399983814 -0.335372180 -0.026042113 0.033887135 0.754428864 0.654988976
1780120815.284312487 5.354633863 5.406137157 -0.336907556 -0.013651499 0.027026180 0.828400442 0.559317378
1780120815.484403133 5.262888173 5.393780166 -0.323009960 -0.005032340 0.013432636 0.878417463 0.477678763
1780120815.784243345 5.173858013 5.396330054 -0.302742711 -0.003514824 0.029198412 0.920636940 0.389310574
1780120816.784264088 4.974188175 5.464524402 -0.300260208 0.005735004 0.003858043 0.950780437 0.309788291
1780120817.684158802 4.761917299 5.638721624 -0.283287284 0.034639810 0.003904459 0.913529202 0.405276741
1780120818.084008932 4.695836278 5.761155283 -0.280298655 0.028346594 -0.010120895 0.874535809 0.484025987
1780120818.284080267 4.654029403 5.816739691 -0.292964238 0.016594444 -0.006235099 0.832477019 0.553775913
1780120818.683940887 4.608959199 5.939416646 -0.301413606 0.013313473 0.008806946 0.769462569 0.638492399
1780120818.983889580 4.592267183 6.045739933 -0.300845916 0.008066863 0.004435747 0.692661088 0.721204455
1780120819.283953190 4.608615254 6.138195688 -0.331773933 0.004144752 0.002882131 0.606663145 0.794942981
1780120819.683971643 4.663191532 6.257267755 -0.311084404 0.014514613 0.014073923 0.507665502 0.861317009
1780120819.983921051 4.699625220 6.339086522 -0.325592679 0.013442192 0.008048570 0.409552485 0.912152011
1780120820.383927584 4.780026238 6.417440455 -0.322773415 0.006222007 0.008532646 0.299734144 0.953964320
1780120820.583994389 4.798179596 6.476376299 -0.313563860 0.005860171 0.009062301 0.214982455 0.976558282
1780120820.883990288 4.876067574 6.499886320 -0.331833816 0.011379571 0.015512984 0.111338073 0.993596340
1780120821.284106970 4.959548129 6.472492678 -0.336256465 0.020186275 0.017743751 0.019952095 0.999439637
1780120821.683967113 5.042369599 6.562215769 -0.340953965 0.022138452 0.015710433 0.105878452 0.994008463
1780120821.883884430 5.026398303 6.647339981 -0.355503742 0.023274496 0.022851575 0.189590509 0.981321325
1780120822.083930969 4.960119037 6.757544205 -0.347715210 0.004425009 0.016079428 0.286864588 0.957825965
1780120822.284013510 4.875477002 6.870136261 -0.350651311 0.005889331 0.016474235 0.405287477 0.914021869
1780120822.483882666 4.757737081 6.976095304 -0.368412442 -0.020482809 0.024868054 0.555919048 0.830611850
1780120822.684348583 4.649334647 7.055144570 -0.351003977 -0.021439264 0.021197436 0.656074630 0.754093567
1780120822.883914232 4.567194609 7.122294471 -0.353771912 0.003211983 0.025922491 0.743447969 0.668283491
1780120823.284453630 4.478450724 7.141089915 -0.362007371 -0.016345215 0.015164569 0.801786895 0.597193976
1780120824.383804083 4.346910364 7.387925069 -0.351233241 0.010199342 -0.001796709 0.776703174 0.629781649
1780120825.183930874 4.317979519 7.698075969 -0.337665429 0.023818088 0.001800435 0.704407546 0.709393731
1780120826.084162474 4.257383341 8.217895177 -0.331744371 0.018558277 0.013345524 0.627956890 0.777912354
1780120826.684060335 4.277836212 8.492073360 -0.312249761 0.018937025 0.009265498 0.552299885 0.833378891
1780120826.983849049 4.330569658 8.604665110 -0.320803594 0.030991107 0.013303058 0.458379034 0.888116682
1780120827.384770393 4.454574277 8.676095973 -0.329479766 0.023688292 0.013634371 0.373380525 0.927275554
1780120827.784038067 4.591436483 8.753284618 -0.327574208 0.031487928 0.009702138 0.284244992 0.958185349
1780120828.284071922 4.796621463 8.847289965 -0.328918794 0.030937129 -0.002891002 0.188279931 0.981623759
1780120829.284267664 5.029880175 8.915524784 -0.346086246 0.025543796 -0.000960865 0.175329926 0.984177834
1780120830.383931875 5.052909957 8.919453818 -0.346595011 0.040962209 -0.024759354 0.192723078 0.980085143
1780120831.083956003 5.062082289 8.972946828 -0.355530259 0.038102825 -0.013146390 0.276276764 0.960232522
1780120831.484189510 5.055042686 9.027277476 -0.357363640 0.022104680 0.027202813 0.356474519 0.933647314
1780120831.883980989 5.025949652 9.049639018 -0.357812490 0.017216336 0.037248958 0.440345092 0.896890357
1780120832.284169674 4.965084757 9.056865720 -0.356235677 0.005184556 0.026122293 0.522511833 0.852216011
1780120832.784562349 4.940239810 9.076900212 -0.365776554 0.008468841 0.018658060 0.616856965 0.786808515
1780120833.584402323 4.943933544 9.116947005 -0.370522625 -0.006360409 0.017193822 0.696709420 0.717119169
1780120834.184528589 4.978992956 9.159198001 -0.369436575 0.008332241 0.026117550 0.764553326 0.643977219
1780120834.783997297 4.972548692 9.145761038 -0.342746777 0.019680953 0.033407036 0.830181963 0.556142552
1780120835.284100771 4.965677997 9.191458786 -0.349547883 -0.000244675 0.027975019 0.889931582 0.455235234
1780120835.584900141 4.920695860 9.261917397 -0.363362000 -0.006593990 0.012143637 0.932907706 0.359850334
1780120835.982711315 4.810159727 9.343495184 -0.378849510 -0.010546852 -0.013461262 0.964970400 0.261800850
1780120836.184346199 4.783559927 9.350017300 -0.358769890 -0.003007665 0.009259904 0.991226665 0.131813910
1780120836.383999348 4.786346942 9.333404033 -0.353741950 0.011962263 0.019281204 0.999253000 0.031282282
1780120836.583957672 4.777195809 9.302263721 -0.336084819 0.011411300 0.000420782 0.997759293 -0.065924181
1780120836.984857798 4.686108783 9.246335572 -0.342533049 0.011776991 0.003062644 0.984931958 -0.172513653
1780120837.282949209 4.660801248 9.187946495 -0.320168101 0.010059080 0.007274315 0.955723839 -0.294003132
1780120837.483972311 4.701235991 9.146788741 -0.323014796 -0.000909311 0.014216917 0.911533172 -0.410979718
1780120837.683206797 4.774900560 9.113741024 -0.336022399 -0.000359222 0.011355734 -0.860869852 0.508698355
1780120837.984840870 4.868381231 9.075154079 -0.332533697 -0.021892604 0.017337569 -0.802895590 0.595465192
1780120838.484076023 4.950314825 8.974398998 -0.331263647 -0.022040040 -0.000931758 -0.734132874 0.678647399
1780120838.884083986 5.063241284 8.865999286 -0.324829606 -0.009368538 -0.011396276 -0.665766036 0.746014705
1780120839.884239197 5.170785453 8.551699730 -0.341368042 -0.025295103 -0.013134388 -0.658280082 0.752233328
1780120840.984486580 5.273184719 8.153023724 -0.334744561 -0.026473265 -0.002141618 -0.679517754 0.733178152
1780120841.984757185 5.366731928 7.697133323 -0.331901876 -0.011083170 -0.000339570 -0.683236438 0.730113017
1780120842.383898735 5.349149208 7.508625718 -0.327146388 -0.008308405 0.007661080 -0.749576970 0.661820704
1780120843.384155750 5.316494076 7.036730693 -0.302835813 -0.018951642 0.000689242 -0.781419878 0.623717351
1780120844.384388447 5.297057327 6.553027774 -0.274703285 -0.016244190 -0.009723293 -0.785622751 0.618416104
1780120844.684744120 5.243558925 6.428502146 -0.301708537 0.002708329 0.011123615 -0.842284904 0.538911004
1780120845.483428717 5.066177465 6.162838990 -0.301962758 0.018279233 0.001252356 0.891877477 -0.451905817
1780120845.782743692 4.982116212 6.065210672 -0.273409004 0.014191919 0.022249094 0.933158249 -0.358495815
1780120846.084043026 4.866233958 5.991782180 -0.271201384 0.012919579 0.018997870 0.972268083 -0.232737922
1780120846.784007788 4.592898433 5.906267500 -0.253621874 0.019391573 0.024624920 0.990260717 -0.135651367
1780120847.684008360 4.253896988 5.840768599 -0.271565800 0.002741900 0.014195666 0.999219298 -0.036766284
1780120848.684064150 3.953324568 5.744293699 -0.256386629 0.021461507 0.024084056 0.999443541 0.008483568
1780120849.684459686 3.594678621 5.861994435 -0.269152521 0.018051393 0.033566742 0.995485633 0.086923966
1780120850.684825420 3.232532236 5.895399853 -0.260861597 0.016421445 0.028089192 0.992842606 0.114912543
1780120851.784278870 2.825702379 5.938658121 -0.247620405 0.018081907 0.031233406 0.992044298 0.120605262
1780120852.883965969 2.360191351 6.053288060 -0.232654576 0.022674799 0.032131992 0.989249517 0.140850209
1780120853.884750605 1.861672337 6.117750155 -0.227831265 0.022824879 0.015190201 0.989562993 0.141468603
1780120854.584197521 1.633318304 6.240384325 -0.210856471 0.017964465 0.035444657 0.968585755 0.245484397
1780120855.284219980 1.436786164 6.458215544 -0.207254530 0.019059727 0.035559398 0.928948801 0.368003236
1780120855.585024118 1.414082676 6.570719822 -0.208862510 0.028165140 0.042135396 0.890512128 0.452127729
1780120855.984623432 1.439017699 6.722414244 -0.214995085 0.018746568 0.033191857 0.819545177 0.571745197
1780120856.284447670 1.486598618 6.812764218 -0.223427524 0.024954335 0.032196343 0.762124245 0.646148057
1780120856.884015322 1.570417431 6.909526636 -0.224599235 0.009560424 0.028956796 0.679373490 0.733158758
1780120857.081788778 1.663129694 6.937545977 -0.252114618 -0.003340045 0.032352418 0.604103286 0.796242039
1780120857.383818865 1.771535131 6.976307919 -0.222074723 0.026500128 0.040157670 0.513231880 0.856900311
1780120857.883998871 1.897808051 7.021749608 -0.206444938 0.023225207 0.024746342 0.418454424 0.907603495
1780120858.084946871 1.999553578 7.019744928 -0.200426559 0.016281683 0.025230235 0.321877988 0.946304868
1780120858.384700298 2.115027069 7.020134851 -0.216876542 0.000093648 0.018740595 0.230533144 0.972883986
1780120858.984284401 2.250922796 7.055219731 -0.248562477 0.001145917 0.019441631 0.125071300 0.991956592
1780120859.384067535 2.386474353 6.998803553 -0.247203848 0.028815295 0.006318426 0.027695210 0.999181030
1780120860.383922338 2.746463610 6.972976527 -0.266194918 -0.004517175 -0.005748419 -0.057505036 0.998318447
1780120861.384439945 3.156156975 6.918799572 -0.294633325 -0.002322352 0.012617188 -0.115630129 0.993209488
1780120862.484736919 3.679767250 6.724947615 -0.329681505 -0.001099278 0.001577724 -0.175495819 0.984478298
1780120863.584083557 4.133681853 6.626835380 -0.344842869 -0.011939282 0.007864327 -0.167225999 0.985814928
1780120864.584316015 4.566356168 6.529067873 -0.374940274 -0.009975970 0.008809841 -0.123961773 0.992197735
1780120865.585143089 4.667917901 6.480017225 -0.385652825 0.002426837 0.000765677 -0.128146892 0.991751934
1780120866.684621572 4.721133703 6.446208332 -0.386497965 -0.003802620 -0.037743449 -0.129984004 0.990790155
1780120867.583594084 4.805630436 6.333063205 -0.378804028 -0.010201416 -0.053478910 -0.217877147 0.974456508
1780120868.484148502 5.090882093 6.168355701 -0.395231124 -0.004769251 -0.007394506 -0.292936973 0.956091264
1780120869.384779215 5.230500594 6.078017706 -0.406457027 -0.009631592 0.004269813 -0.208075755 0.978055970
1780120869.783567429 5.232257221 6.117647901 -0.408442358 -0.006852783 0.022304576 -0.121994844 0.992256420
1780120870.784545422 5.210350435 6.112991758 -0.415867525 0.007794889 0.022772926 -0.101784426 0.994515241
1780120871.883910179 5.272242807 6.079800829 -0.422073115 0.005522752 0.025545245 -0.095479114 0.995088277
1780120872.883922577 5.336319521 6.009697726 -0.429787401 -0.028631098 0.043729689 -0.032827830 0.998093336
1780120873.583929777 5.439243850 6.042451287 -0.430878608 -0.008972910 0.029739339 0.111725980 0.993253424
1780120873.884054899 5.425544834 6.149831655 -0.440844469 -0.009445403 0.025655275 0.226225632 0.973691201
1780120874.183828592 5.469753500 6.269117815 -0.471394643 0.013665223 0.034085316 0.329686089 0.943376137
1780120874.384511232 5.516612042 6.323765041 -0.491000701 0.004317659 0.031281185 0.415648381 0.908977045
1780120874.584403038 5.557516946 6.374249880 -0.510986003 0.010031344 0.038420406 0.512070319 0.858025194
1780120874.784301996 5.577353538 6.404398784 -0.520795794 0.011710854 0.048855111 0.586515550 0.808378342
1780120875.084818602 5.576121866 6.458529605 -0.506221483 0.013963385 0.038892569 0.691267917 0.721416009
1780120875.384381294 5.555213943 6.502089755 -0.495921359 0.001550527 0.032327108 0.786487038 0.616758213
1780120875.784025431 5.506593146 6.512468853 -0.431123034 0.003808908 0.016883884 0.883299810 0.468488924
1780120876.084227562 5.500592602 6.495365600 -0.435306891 0.015635224 0.029402137 0.934178495 0.355248637
1780120876.484709978 5.502631810 6.455804974 -0.436052290 0.015703386 0.030432257 0.968275450 0.247527645
1780120877.184033871 5.567585601 6.451718696 -0.437022676 0.025244434 0.050946834 0.986851283 0.151299977
1780120877.884346485 5.444315438 6.423829355 -0.405780635 0.034993186 0.042710758 0.996516346 0.062501530
1780120878.983893871 4.794598539 6.509762806 -0.344113528 0.037495704 0.019753587 0.998608383 0.031387348
1780120879.984794378 4.440863992 6.470578209 -0.353503210 0.043080371 0.003593021 0.998939188 0.015864123
1780120881.084049940 4.029294121 6.527106214 -0.329784698 0.038558460 0.025993555 0.996899484 0.063474395
1780120882.183939695 3.778469483 6.474993764 -0.292143307 0.052239696 0.014816531 0.997651930 0.041738598
1780120882.884100199 3.515951852 6.576164343 -0.277581868 0.055061643 0.004836246 0.989051490 0.136828270
1780120883.984027863 3.119611093 6.740936991 -0.252659565 0.037372787 0.019700290 0.969795439 0.240233178
1780120884.384167433 2.980579707 6.866640455 -0.231780363 0.053972809 0.034633346 0.941134211 0.331894358
1780120885.084036350 2.819966659 7.088110178 -0.217278510 0.056234919 0.032989184 0.903957499 0.422622985
1780120885.884637356 2.678930588 7.304424453 -0.215649037 0.039391758 0.035892000 0.862300949 0.503584280
1780120886.384017944 2.699705608 7.435001522 -0.194916306 0.038785454 0.031574584 0.813080619 0.579998829
1780120886.884217262 2.785918689 7.593834125 -0.177380054 0.036589533 0.032482292 0.746450502 0.663639778
1780120887.284980774 2.897924254 7.778618933 -0.215803952 0.020589916 0.036894174 0.673478431 0.737998427
1780120887.684435368 3.098496871 7.942343952 -0.239440670 0.035109213 0.026728919 0.603832382 0.795889039
1780120887.984016895 3.241514514 8.052329897 -0.252726987 0.025674980 0.025173463 0.532602859 0.845601139
1780120888.784920692 3.548958851 8.278316775 -0.300662734 0.010528987 0.036857480 0.455837873 0.889237033
1780120889.484213829 3.780365921 8.471877601 -0.312312447 -0.000885558 0.034113499 0.367473439 0.929407745
1780120890.184297323 4.067831647 8.601314151 -0.351650237 -0.009579510 0.041358225 0.276208584 0.960159647
1780120890.684941769 4.264555004 8.672544229 -0.372147310 -0.004287888 0.015251215 0.172611376 0.984862593
1780120891.284285545 4.495285599 8.680002558 -0.386700744 -0.009786682 0.031381851 0.092359862 0.995182926
1780120891.583894730 4.630529177 8.645875029 -0.396868098 -0.013422068 0.036407237 -0.002257920 0.999244346
1780120892.083939075 4.774703824 8.605186614 -0.410604697 -0.015417507 0.013031189 -0.098127131 0.994969123
1780120893.084575415 4.939018945 8.514220812 -0.426247296 -0.009858325 0.015787606 -0.142231720 0.989658377
1780120894.184083700 4.997061600 8.503827948 -0.420238274 -0.017364831 -0.006629311 -0.127419032 0.991674798
1780120895.284707308 4.862172824 8.476528773 -0.400705063 -0.012322432 -0.029629848 -0.133494726 0.990529852
1780120896.384087086 4.829351934 8.485575715 -0.439743993 -0.006302612 -0.016890585 -0.036205062 0.999181755
1780120896.883493185 4.917988041 8.563908856 -0.463432381 -0.020482890 -0.007026481 0.074649140 0.996974717
1780120897.485137224 4.996278289 8.684768876 -0.475255710 -0.015033587 -0.014817212 0.169612284 0.985284789
1780120897.885065079 5.033172480 8.780828854 -0.479861051 -0.004945807 -0.005675257 0.282270532 0.959305310
1780120898.584577799 5.017205687 8.825569931 -0.488716400 -0.010017275 0.003724091 0.385709188 0.922558512
1780120898.784208536 4.935966426 8.869542659 -0.493700842 -0.024622357 0.028952782 0.471140399 0.881239014
1780120898.982192755 4.844309733 8.928276034 -0.511684120 -0.044647752 0.031428360 0.551195654 0.832587645
1780120899.284133911 4.736480114 8.980350135 -0.498686876 -0.060565779 0.024898925 0.640960585 0.764775365
1780120899.483890772 4.644665044 9.000791480 -0.503421577 -0.040600148 0.026960294 0.714046556 0.698399804
1780120899.884008884 4.590585768 9.020402394 -0.496033375 -0.042342617 0.044748132 0.781253042 0.621166960
1780120900.184003592 4.520391197 9.025936887 -0.496072864 -0.019456668 0.072928324 0.845723500 0.528256244
1780120900.383267164 4.488766337 9.022103971 -0.496914547 -0.013475084 0.051604356 0.891943720 0.448989769
1780120900.684173822 4.435745239 8.985106719 -0.472594089 -0.013051066 0.031464371 0.952089365 0.303916935
1780120900.984544992 4.415927078 9.003590304 -0.473637367 0.004826544 0.057760602 0.981979461 0.179879835
1780120901.284575701 4.417255175 9.020091012 -0.485701087 0.009974738 0.026863507 0.996229951 0.081882490
1780120902.383937120 4.474599381 9.081425527 -0.498628472 0.046355823 0.057636761 0.996431975 0.040650475
1780120903.384329557 4.318137095 9.063023284 -0.532357131 0.029388474 0.056318276 0.997971030 -0.004288721
1780120904.384871721 4.305122974 9.088525968 -0.543780053 0.034582086 0.065068239 0.997197967 -0.012900313
1780120905.484093428 4.197966148 9.094011749 -0.467200148 0.037733677 0.028157033 0.998857076 -0.008239673
1780120906.483955145 4.029414737 9.028626113 -0.451692103 0.039882685 0.027928403 0.994721756 -0.090321669
1780120907.083386421 3.898863720 8.913689168 -0.436262521 0.038680906 0.028439065 0.982522613 -0.179845271
1780120907.483219624 3.834778167 8.836407270 -0.432852174 0.036222429 0.029840669 0.960213812 -0.275294217
1780120908.484539509 3.823860408 8.529870175 -0.449375731 0.025442029 0.034971947 0.954483872 -0.295110494
1780120909.284150600 3.770679216 8.318774884 -0.429423748 0.033767099 0.028592482 0.904973469 -0.423161050
1780120909.783977270 3.721534151 8.135348611 -0.404601533 -0.038342036 -0.027812559 -0.861220602 0.506019193
1780120910.184041023 3.721678713 8.006815435 -0.391591244 -0.038501838 -0.020279897 -0.816244860 0.576064808
1780120911.184049845 3.631516815 7.486720948 -0.357750086 -0.036002559 -0.011675690 -0.790684785 0.611052423
1780120911.984632015 3.530461666 7.202595151 -0.323711923 -0.034128467 -0.026283614 -0.849793686 0.525352368
1780120913.084182739 3.228335878 6.953677466 -0.327992940 0.033954543 0.022943726 0.867713255 -0.495372972
1780120914.084508419 2.971094065 6.705445883 -0.301490083 0.028972150 0.016010279 0.873820545 -0.485120542
1780120915.183966160 2.621601117 6.234621431 -0.248288458 0.025613447 0.013736062 0.870490327 -0.491326635
1780120916.183965445 2.467092219 5.757666635 -0.207691307 -0.033124452 -0.009301768 -0.808339200 0.587710801
1780120916.584329844 2.442229023 5.557870460 -0.199614923 -0.033157527 0.001019457 -0.741721788 0.669886802
1780120916.884237528 2.487854410 5.433953057 -0.205411474 -0.021150397 0.002380532 -0.647703136 0.761595457
1780120917.983490467 2.676209129 4.889153642 -0.173427656 -0.033789535 0.007814459 -0.696447946 0.716768763
1780120918.884054422 2.588366882 4.358804370 -0.123233808 -0.023545683 -0.007688681 -0.756925071 0.653032099
1780120919.884726763 2.324423263 3.735639712 -0.071008380 -0.024790256 -0.006799060 -0.774105434 0.632534579
1780120920.984124184 2.234633126 3.121697444 -0.041541992 -0.032935960 -0.008797258 -0.775867764 0.629973843
1780120922.083950758 2.041245597 2.500235779 -0.010204386 -0.015160323 -0.011698433 -0.788703093 0.614475990
1780120922.584205389 1.880688844 2.265547263 0.009789948 -0.029443224 0.001635442 -0.837351881 0.545868344
1780120923.584845066 1.477561441 1.903269772 0.062691046 -0.021774192 -0.015373421 -0.829995113 0.557133426
1780120924.684201002 1.175693140 1.611449762 0.118215301 -0.029450390 -0.011761435 -0.835278355 0.548912027
1780120925.783988476 1.041118391 1.146671955 0.124178840 -0.027039014 -0.005514108 -0.845787873 0.532805180
1780120926.784189939 0.845993159 0.754463034 0.163135146 0.026376733 0.012824034 0.870341756 -0.491574042
1780120927.784714937 0.667845810 0.489533517 0.190403571 0.037884922 0.008120472 0.893822143 -0.446744633
1780120928.884290218 0.444266513 0.174163847 0.231098102 0.039984602 0.024664080 0.888344359 -0.456768229
1780120929.984043598 0.322329314 0.051756081 0.230890629 0.042755852 0.021089337 0.916058957 -0.398199906
1780120930.984058857 0.284795571 0.065826795 0.222778348 0.052203998 0.010944579 0.912724341 -0.405079296
1780120931.784750223 0.169492423 0.013135071 0.238406856 0.044859540 0.016612445 0.944452796 -0.325146990
1780120932.284549236 0.101100170 -0.017875253 0.229771683 0.034787127 0.012514726 0.973665199 -0.224965146
1780120933.383924961 -0.057039188 -0.019418576 0.222748207 0.033371025 0.021756846 0.987105513 -0.155034579
1780120934.283954144 -0.254278249 -0.092509585 0.275450364 0.041368126 0.031587657 0.963223111 -0.263613611
1780120934.583976269 -0.294748058 -0.171391924 0.249141044 0.031146555 0.021662738 0.927132258 -0.372808790
1780120934.884264231 -0.298855153 -0.245862487 0.257344209 0.020237797 0.018650244 0.878616835 -0.476733739
1780120935.383929968 -0.190896296 -0.307549690 0.222733902 -0.016473340 0.018430674 -0.762347120 0.646696071
1780120935.585038900 -0.116961040 -0.274357318 0.192715003 -0.027061923 0.051282885 -0.688918920 0.722515356
1780120935.984752893 -0.072973139 -0.237300097 0.187842779 -0.023628212 0.024037816 -0.612549021 0.789713611
1780120936.384563208 -0.022254317 -0.228056399 0.180219697 -0.004116025 0.014985369 -0.518922316 0.854680132
1780120936.584454298 0.038914818 -0.183413442 0.165242316 -0.014720835 0.043051388 -0.420193331 0.906293241
1780120936.884376287 0.095465564 -0.188668873 0.157085247 -0.028384243 0.049101789 -0.321973663 0.945048311
1780120937.283972263 0.116329523 -0.189838926 0.140658234 -0.008078216 0.027619329 -0.237786258 0.970891142
1780120937.684100151 0.167990589 -0.129368040 0.120638617 -0.030776308 0.051730323 -0.100993899 0.993064462
1780120938.083729982 0.199505056 -0.106257211 0.098823497 -0.027844730 0.056411733 -0.000496793 0.998019108
1780120939.083910942 0.230332730 -0.095003673 0.094397521 0.013985839 0.057679408 0.044825857 0.997230227
1780120940.084663153 0.226303868 0.009075020 0.097795949 0.010351390 0.054642862 0.041426889 0.997592512
